State,County Code,State Abbrev,County Name,Crop Code,Crop Name,Crop Type Name,Crop Type,Intended Use,Planted Acres,Prevented Acres,Failed Acres
27,153,MN,TODD,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,GZ,208.9,0,0
27,153,MN,TODD,0296,MIXED FORAGE,HAY OATS AND PEAS,OTP,FG,251.2,0,0
27,153,MN,TODD,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,50.1,0,0
27,153,MN,TODD,0296,MIXED FORAGE,LEGUME/SMALL GRAIN,LSG,FG,97.9,0,0
27,153,MN,TODD,0016,OATS,SPRING,SPR,FG,929.8,0,0
27,153,MN,TODD,0016,OATS,SPRING,SPR,GR,10045.3,0,0
27,153,MN,TODD,0016,OATS,SPRING,SPR,GZ,10.4,0,0
27,153,MN,TODD,0142,ONIONS,HYBRID,HYB,FH,1,0,0
27,153,MN,TODD,0067,PEAS,YELLOW VARIETY,YEL,FG,50.7,0,0
27,153,MN,TODD,0083,PEPPERS,GREEN BELL,GRN,FH,1,0,0
27,153,MN,TODD,0084,POTATOES,REDS,RED,FH,798.6,0,0
27,153,MN,TODD,0084,POTATOES,RUSSETS,RUS,FH,563,0,0
27,153,MN,TODD,0084,POTATOES,RUSSETS,RUS,SD,111.5,0,0
27,153,MN,TODD,0084,POTATOES,WHITES,WHT,FH,0.33,0,0
27,153,MN,TODD,0084,POTATOES,YELLOW,YEL,FH,65.53,0,0
27,153,MN,TODD,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,16.5,0,0
27,153,MN,TODD,0335,RHUBARB,,,FH,1,0,0
27,153,MN,TODD,0094,RYE,,,FG,104.2,0,0
27,153,MN,TODD,0094,RYE,,,GR,1785.8,0,0
27,153,MN,TODD,0094,RYE,,,SD,46.8,0,0
27,153,MN,TODD,0051,SORGHUM,GRAIN,GRS,FG,3,0,0
27,153,MN,TODD,0051,SORGHUM,GRAIN,GRS,GR,28.9,0,0
27,153,MN,TODD,0050,SORGHUM FORAGE,SUDEX,SUD,FG,50.1,0,0
27,153,MN,TODD,0081,SOYBEANS,COMMON,COM,GR,38389.71,0,0
27,153,MN,TODD,0081,SOYBEANS,COMMON,COM,SD,172.9,0,0
27,153,MN,TODD,0155,SQUASH,SUMMER SQUASH,SUM,FH,0.5,0,0
27,153,MN,TODD,0155,SQUASH,WINTER SQUASH,WTR,FH,24,0,0
27,153,MN,TODD,0154,STRAWBERRIES,,,FH,5,0,0
27,153,MN,TODD,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,FG,30,0,0
27,153,MN,TODD,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,GR,1430.4,0,0
27,153,MN,TODD,0087,TOMATOES,HYBRID,HYB,FH,2,0,0
27,153,MN,TODD,7506,"TREES, TIMBER",,,,2731.5,0,0
27,153,MN,TODD,0158,TRITICALE,,,GR,31.2,0,0
27,153,MN,TODD,0757,WATERMELON,COMMON,COM,FH,0.5,0,0
27,153,MN,TODD,0011,WHEAT,HARD RED SPRING,HRS,GR,10629.1,0,0
27,153,MN,TODD,0011,WHEAT,HARD RED WINTER,HRW,GR,913,0,0
27,153,MN,TODD,0777,WILDLIFE FOOD PLOT,,,,173.9,0,0
27,155,MN,TRAVERSE,0027,ALFALFA,,,FG,2248.8,0,0
27,155,MN,TRAVERSE,0091,BARLEY,SPRING BARLEY,SPR,GR,100.4,0,0
27,155,MN,TRAVERSE,0047,BEANS,PEA,PEA,DE,566.2,0,0
27,155,MN,TRAVERSE,0047,BEANS,SMALL WHITE,SMW,DE,126.1,0,0
27,155,MN,TRAVERSE,0041,CORN,YELLOW,YEL,GR,120521.3,693.4,0
27,155,MN,TRAVERSE,0099,CRP,,,1,50.2,0,0
27,155,MN,TRAVERSE,0099,CRP,,,10,349.7,0,0
27,155,MN,TRAVERSE,0099,CRP,,,11,29.1,0,0
27,155,MN,TRAVERSE,0099,CRP,,,12,10.6,0,0
27,155,MN,TRAVERSE,0099,CRP,,,16,5.4,0,0
27,155,MN,TRAVERSE,0099,CRP,,,18,4.3,0,0
27,155,MN,TRAVERSE,0099,CRP,,,2,17.9,0,0
27,155,MN,TRAVERSE,0099,CRP,,,21,8549.7,0,0
27,155,MN,TRAVERSE,0099,CRP,,,22,539.81,0,0
27,155,MN,TRAVERSE,0099,CRP,,,23,2175.6,0,0
27,155,MN,TRAVERSE,0099,CRP,,,25,1126.2,0,0
27,155,MN,TRAVERSE,0099,CRP,,,27,400.5,0,0
27,155,MN,TRAVERSE,0099,CRP,,,28,846.1,0,0
27,155,MN,TRAVERSE,0099,CRP,,,30,53.8,0,0
27,155,MN,TRAVERSE,0099,CRP,,,37,545.9,0,0
27,155,MN,TRAVERSE,0099,CRP,,,38,22.7,0,0
27,155,MN,TRAVERSE,0099,CRP,,,42,265.7,0,0
27,155,MN,TRAVERSE,0099,CRP,,,43,130.9,0,0
27,155,MN,TRAVERSE,0099,CRP,,,45,970.3,0,0
27,155,MN,TRAVERSE,0099,CRP,,,46,304.4,0,0
27,155,MN,TRAVERSE,0099,CRP,,,49,45.3,0,0
27,155,MN,TRAVERSE,0099,CRP,,,5,55.6,0,0
27,155,MN,TRAVERSE,0099,CRP,,,65,128.5,0,0
27,155,MN,TRAVERSE,0099,CRP,,,70,369.5,0,0
27,155,MN,TRAVERSE,0099,CRP,,,9,32.4,0,0
27,155,MN,TRAVERSE,0101,FALLOW,,,,1291.9,0,0
27,155,MN,TRAVERSE,0053,GRAPES,VIGNOLES,VIG,PR,15.8,0,0
27,155,MN,TRAVERSE,0102,GRASS,NATIVE,NAG,FG,58.8,0,0
27,155,MN,TRAVERSE,0102,GRASS,NATIVE,NAG,LS,917.8,0,0
27,155,MN,TRAVERSE,0102,GRASS,PRAIRIE,PRA,GZ,938.8,0,0
27,155,MN,TRAVERSE,0102,GRASS,PRAIRIE,PRA,LS,33.1,0,0
27,155,MN,TRAVERSE,0102,GRASS,SUDAN,SUD,FG,46.3,0,0
27,155,MN,TRAVERSE,0772,HOME GARDEN,,,,9.5,0,0
27,155,MN,TRAVERSE,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,181.1,0,0
27,155,MN,TRAVERSE,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,FG,92.4,0,0
27,155,MN,TRAVERSE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,67.3,0,0
27,155,MN,TRAVERSE,0016,OATS,SPRING,SPR,GR,172.2,0,0
27,155,MN,TRAVERSE,0081,SOYBEANS,COMMON,COM,GR,140418.8,464.6,0
27,155,MN,TRAVERSE,0081,SOYBEANS,EDAMAME SOYBEANS,EDA,GR,4806.1,261.2,0
27,155,MN,TRAVERSE,0039,SUGAR BEETS,,,PR,7896.4,0,0
27,155,MN,TRAVERSE,0078,SUNFLOWERS,CONFECTIONERY - SUNFLOWER,NON,SD,7863.4,0,0
27,155,MN,TRAVERSE,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,208.9,0,0
27,155,MN,TRAVERSE,7506,"TREES, TIMBER",,,,215.1,0,0
27,155,MN,TRAVERSE,0011,WHEAT,HARD RED SPRING,HRS,GR,20043.3,26.4,0
27,155,MN,TRAVERSE,0011,WHEAT,HARD RED WINTER,HRW,GR,89.9,0,0
27,155,MN,TRAVERSE,0777,WILDLIFE FOOD PLOT,,,,313.5,0,0
27,157,MN,WABASHA,0027,ALFALFA,,,FG,27760.76,0,0
27,157,MN,WABASHA,0054,APPLES,COMMON,COM,FH,152.1,0,0
27,157,MN,WABASHA,0091,BARLEY,SPRING BARLEY,SPR,FG,1052.3,0,0
27,157,MN,WABASHA,0091,BARLEY,SPRING BARLEY,SPR,GR,638.7,0,0
27,157,MN,WABASHA,0091,BARLEY,SPRING BARLEY,SPR,GZ,33.1,0,0
27,157,MN,WABASHA,0047,BEANS,GREEN,GRN,FH,37.6,0,0
27,157,MN,WABASHA,0642,BEETS,HYBRID,HYB,FH,0.1,0,0
27,157,MN,WABASHA,0110,BROCCOLI,,,FH,0.5,0,0
27,157,MN,WABASHA,0112,BRUSSEL SPROUTS,,,FH,0.1,0,0
27,157,MN,WABASHA,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,0.5,0,0
27,157,MN,WABASHA,0759,CANTALOUPES,,,FH,1.3,0,0
27,157,MN,WABASHA,0120,CARROTS,HYBRID,HYB,FH,0.1,0,0
27,157,MN,WABASHA,0124,CAULIFLOWER,,,FH,0.5,0,0
27,157,MN,WABASHA,7321,CHRISTMAS TREES,BALSAM FIR,BAL,FH,1,0,0
27,157,MN,WABASHA,7321,CHRISTMAS TREES,FRASIER FIR,FRA,FH,9.1,0,0
27,157,MN,WABASHA,0041,CORN,SWEET,SWT,FH,3654.6,0,0
27,157,MN,WABASHA,0041,CORN,YELLOW,YEL,FG,2764.1,0,0
27,157,MN,WABASHA,0041,CORN,YELLOW,YEL,GR,80686.36,0,0
27,157,MN,WABASHA,0099,CRP,,,1,2522.1,0,0
27,157,MN,WABASHA,0099,CRP,,,10,4173.9,0,0
27,157,MN,WABASHA,0099,CRP,,,11,252.9,0,0
27,157,MN,WABASHA,0099,CRP,,,12,91.9,0,0
27,157,MN,WABASHA,0099,CRP,,,2,461.6,0,0
27,157,MN,WABASHA,0099,CRP,,,21,75.2,0,0
27,157,MN,WABASHA,0099,CRP,,,22,20.2,0,0
27,157,MN,WABASHA,0099,CRP,,,23,16.8,0,0
27,157,MN,WABASHA,0099,CRP,,,25,91,0,0
27,157,MN,WABASHA,0099,CRP,,,3,39.9,0,0
27,157,MN,WABASHA,0099,CRP,,,30,259.6,0,0
27,157,MN,WABASHA,0099,CRP,,,37,1,0,0
27,157,MN,WABASHA,0099,CRP,,,38,167.3,0,0
27,157,MN,WABASHA,0099,CRP,,,41,321.8,0,0
27,157,MN,WABASHA,0099,CRP,,,42,6.5,0,0
27,157,MN,WABASHA,0099,CRP,,,46,1057.9,0,0
27,157,MN,WABASHA,0099,CRP,,,50,22.4,0,0
27,157,MN,WABASHA,0099,CRP,,,52,26.3,0,0
27,157,MN,WABASHA,0099,CRP,,,70,256.3,0,0
27,157,MN,WABASHA,0101,FALLOW,,,,471.25,0,0
27,157,MN,WABASHA,0031,FLAX,COMMON,COM,SD,0.3,0,0
27,157,MN,WABASHA,0322,GOURDS,ORNAMENTAL,ORN,FH,0.3,0,0
27,157,MN,WABASHA,0053,GRAPES,CONCORD,CON,PR,3.9,0,0
27,157,MN,WABASHA,0102,GRASS,KENTUCKY BLUEGRASS,BLK,GZ,1092.6,0,0
27,157,MN,WABASHA,0102,GRASS,KENTUCKY BLUEGRASS,BLK,SD,20.6,0,0
27,157,MN,WABASHA,0102,GRASS,NATIVE,NAG,GZ,1569.5,0,0
27,157,MN,WABASHA,0102,GRASS,PRAIRIE,PRA,GZ,19,0,0
27,157,MN,WABASHA,1250,GRASSLAND RESERVE PROGRAM,,,,175,0,0
27,157,MN,WABASHA,0376,HAZEL NUTS,,,,12.8,0,0
27,157,MN,WABASHA,0772,HOME GARDEN,,,,12.3,0,0
27,157,MN,WABASHA,0140,LETTUCE,BUTTERHEAD,BTR,FH,0.1,0,0
27,157,MN,WABASHA,0140,LETTUCE,LEAF LETTUCE,LEF,FH,0.5,0,0
27,157,MN,WABASHA,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,FG,1682,0,0
27,157,MN,WABASHA,0016,OATS,SPRING,SPR,FG,1967.2,0,0
27,157,MN,WABASHA,0016,OATS,SPRING,SPR,GR,4160.9,0,0
27,157,MN,WABASHA,0142,ONIONS,BUNCHING,BEL,FH,0.1,0,0
27,157,MN,WABASHA,0142,ONIONS,WHITES,WHT,FH,0.6,0,0
27,157,MN,WABASHA,0067,PEAS,SUGAR,SUG,DE,2060.4,0,0
27,157,MN,WABASHA,0067,PEAS,SUGAR,SUG,PR,32.6,0,0
27,157,MN,WABASHA,0084,POTATOES,REDS,RED,FH,0.3,0,0
27,157,MN,WABASHA,0084,POTATOES,RUSSETS,RUS,FH,2.7,0,0
27,157,MN,WABASHA,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,4.3,0,0
27,157,MN,WABASHA,0094,RYE,,,FG,171.7,0,0
27,157,MN,WABASHA,0094,RYE,,,GR,255.8,0,0
27,157,MN,WABASHA,0051,SORGHUM,GRAIN,GRS,FG,55.2,0,0
27,157,MN,WABASHA,0051,SORGHUM,HYBRID STANDARDPLANT GR,HSG,GR,2.2,0,0
27,157,MN,WABASHA,0081,SOYBEANS,COMMON,COM,GR,38123.46,0,0
27,157,MN,WABASHA,0155,SQUASH,ACORN SQUASH,ACN,FH,4.2,0,0
27,157,MN,WABASHA,0155,SQUASH,WINTER SQUASH,WTR,FH,0.3,0,0
27,157,MN,WABASHA,0155,SQUASH,ZUCCHINI SQUASH,ZUC,FH,1.2,0,0
27,157,MN,WABASHA,0154,STRAWBERRIES,,,FH,0.8,0,0
27,157,MN,WABASHA,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,GR,0.3,0,0
27,157,MN,WABASHA,0087,TOMATOES,HYBRID,HYB,FH,3.9,0,0
27,157,MN,WABASHA,7506,"TREES, TIMBER",,,,172.18,0,0
27,157,MN,WABASHA,0158,TRITICALE,,,FG,693.36,0,0
27,157,MN,WABASHA,0757,WATERMELON,COMMON,COM,FH,8,0,0
27,157,MN,WABASHA,0011,WHEAT,HARD RED SPRING,HRS,GR,181.1,0,0
27,157,MN,WABASHA,0011,WHEAT,HARD RED WINTER,HRW,GR,41,0,0
27,157,MN,WABASHA,0777,WILDLIFE FOOD PLOT,,,,45.5,0,0
27,159,MN,WADENA,0027,ALFALFA,,,GZ,6.6,0,0
27,159,MN,WADENA,0027,ALFALFA,,,FG,7862.1,0,0
27,159,MN,WADENA,0027,ALFALFA,,,LS,68.1,0,0
27,159,MN,WADENA,0091,BARLEY,SPRING BARLEY,SPR,FG,38.5,0,0
27,159,MN,WADENA,0091,BARLEY,SPRING BARLEY,SPR,GR,554.5,0,0
27,159,MN,WADENA,0047,BEANS,DARK RED KIDNEY,DRK,DE,1325.3,0,0
27,159,MN,WADENA,0047,BEANS,LIGHT RED KIDNEY,LRK,DE,300.9,0,0
27,159,MN,WADENA,0047,BEANS,PEA,PEA,DE,61.2,0,0
27,159,MN,WADENA,0047,BEANS,PINK,PNK,DE,16,0,0
27,159,MN,WADENA,0355,BIRDSFOOT/TREFOIL,,,FG,226,0,0
27,159,MN,WADENA,0108,BLUEBERRIES,HIGHBUSH,HBS,FH,1,0,0
27,159,MN,WADENA,0114,BUCKWHEAT,,,GR,9.9,0,0
27,159,MN,WADENA,0033,CAMELINA,CAMELINA,,PR,9,0,0
27,159,MN,WADENA,0033,CAMELINA,CAMELINA,,SD,7,0,0
27,159,MN,WADENA,0511,CHICORY/RADICCHIO,COMMON,COM,FG,0.2,0,0
27,159,MN,WADENA,0265,CLOVER,ALSIKE CLOVER,ALS,FG,69.3,0,0
27,159,MN,WADENA,0265,CLOVER,RED CLOVER,RED,FG,1009.2,0,0
27,159,MN,WADENA,0265,CLOVER,RED CLOVER,RED,SD,38,0,0
27,159,MN,WADENA,0041,CORN,SWEET,SWT,FH,1,0,0
27,159,MN,WADENA,0041,CORN,YELLOW,YEL,FG,600.5,0,0
27,159,MN,WADENA,0041,CORN,YELLOW,YEL,GR,20366.35,0,0
27,159,MN,WADENA,0041,CORN,YELLOW,YEL,LS,23.9,0,0
27,159,MN,WADENA,0099,CRP,,,1,19.5,0,0
27,159,MN,WADENA,0099,CRP,,,10,120.7,0,0
27,159,MN,WADENA,0099,CRP,,,11,140.4,0,0
27,159,MN,WADENA,0099,CRP,,,12,47.5,0,0
27,159,MN,WADENA,0099,CRP,,,16,11.62,0,0
27,159,MN,WADENA,0099,CRP,,,17,94.1,0,0
27,159,MN,WADENA,0099,CRP,,,2,24.9,0,0
27,159,MN,WADENA,0099,CRP,,,21,230.5,0,0
27,159,MN,WADENA,0099,CRP,,,22,1273.9,0,0
27,159,MN,WADENA,0099,CRP,,,23,56.5,0,0
27,159,MN,WADENA,0099,CRP,,,25,477.6,0,0
27,159,MN,WADENA,0099,CRP,,,27,50.5,0,0
27,159,MN,WADENA,0099,CRP,,,28,146.5,0,0
27,159,MN,WADENA,0099,CRP,,,3,230.2,0,0
27,159,MN,WADENA,0099,CRP,,,30,167.5,0,0
27,159,MN,WADENA,0099,CRP,,,37,38.6,0,0
27,159,MN,WADENA,0099,CRP,,,4,350.4,0,0
27,159,MN,WADENA,0099,CRP,,,46,305.3,0,0
27,159,MN,WADENA,0099,CRP,,,49,5.4,0,0
27,159,MN,WADENA,0099,CRP,,,5,421.48,0,0
27,159,MN,WADENA,0099,CRP,,,8,1,0,0
27,159,MN,WADENA,0101,FALLOW,,,,3252.5,0,0
27,159,MN,WADENA,0102,GRASS,"FESCUE, TALL",FTA,FG,4,0,0
27,159,MN,WADENA,0102,GRASS,INTERMEDIATE WHEAT,WIN,FG,3,0,0
27,159,MN,WADENA,0102,GRASS,JUNEGRASS,JUN,FG,1.5,0,0
27,159,MN,WADENA,0102,GRASS,KENTUCKY BLUEGRASS,BLK,SO,289.9,0,0
27,159,MN,WADENA,0102,GRASS,MEADOW,MBG,FG,876.3,0,0
27,159,MN,WADENA,0102,GRASS,NATIVE,NAG,FG,3339,0,0
27,159,MN,WADENA,0102,GRASS,NATIVE,NAG,GZ,16803.9,0,0
27,159,MN,WADENA,0102,GRASS,NATIVE,NAG,LS,60.2,0,0
27,159,MN,WADENA,0102,GRASS,ORCHARD,ORG,FG,114.1,0,0
27,159,MN,WADENA,0102,GRASS,OTHER BROME,BRO,FG,147,0,0
27,159,MN,WADENA,0102,GRASS,OTHER BROME,BRO,GZ,5,0,0
27,159,MN,WADENA,0102,GRASS,PLAINS BRISTLE,PLB,FG,2,0,0
27,159,MN,WADENA,0102,GRASS,PRAIRIE,PRA,FG,6,0,0
27,159,MN,WADENA,0102,GRASS,PRAIRIE,PRA,LS,5.1,0,0
27,159,MN,WADENA,0102,GRASS,REED CANARY,RCA,FG,426.7,0,0
27,159,MN,WADENA,0102,GRASS,SUDAN,SUD,FG,198.3,0,0
27,159,MN,WADENA,0102,GRASS,SWITCH,SWI,FG,17.1,0,0
27,159,MN,WADENA,0102,GRASS,SWITCH,SWI,LS,7.1,0,0
27,159,MN,WADENA,0102,GRASS,TIMOTHY,TIM,FG,101.8,0,0
27,159,MN,WADENA,0376,HAZEL NUTS,,,,1,0,0
27,159,MN,WADENA,0772,HOME GARDEN,,,,15.3,0,0
27,159,MN,WADENA,0080,MILLET,COMMON,COM,FG,164.1,0,0
27,159,MN,WADENA,0080,MILLET,COMMON,COM,GR,4,0,0
27,159,MN,WADENA,0080,MILLET,COMMON,COM,LS,1,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,82.7,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,167,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,LS,15,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,2 OR MORE LEGUMES INTERSEEDED,LEG,FG,45.3,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,3817.2,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,GZ,79.3,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,LS,4,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,FG,7644.5,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,GZ,1641.01,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,LS,643.3,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,HAY OATS AND PEAS,OTP,FG,111.8,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,354.8,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,72.3,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,LS,20,0,0
27,159,MN,WADENA,0296,MIXED FORAGE,NATIVE GRASS INTERSEEDED,NSG,GZ,103.6,0,0
27,159,MN,WADENA,0016,OATS,SPRING,SPR,FG,817.5,0,0
27,159,MN,WADENA,0016,OATS,SPRING,SPR,GR,3318.2,0,0
27,159,MN,WADENA,0067,PEAS,YELLOW VARIETY,YEL,DE,185.3,0,0
27,159,MN,WADENA,0084,POTATOES,RUSSETS,RUS,PR,2386,0,0
27,159,MN,WADENA,0084,POTATOES,RUSSETS,RUS,SD,908,0,0
27,159,MN,WADENA,0084,POTATOES,WHITES,WHT,PR,424.8,0,0
27,159,MN,WADENA,0094,RYE,,,FG,125.2,0,0
27,159,MN,WADENA,0094,RYE,,,GR,576.2,0,0
27,159,MN,WADENA,0094,RYE,,,LS,5,0,0
27,159,MN,WADENA,0050,SORGHUM FORAGE,SUDEX,SUD,LS,19.6,0,0
27,159,MN,WADENA,0050,SORGHUM FORAGE,SWEET,SWT,FG,1,0,0
27,159,MN,WADENA,0081,SOYBEANS,COMMON,COM,GR,7389.6,0,0
27,159,MN,WADENA,0078,SUNFLOWERS,SUNFLOWER OIL,OIL,SD,1157.8,0,0
27,159,MN,WADENA,7506,"TREES, TIMBER",,,,1443.2,0,0
27,159,MN,WADENA,0158,TRITICALE,,,GR,5,0,0
27,159,MN,WADENA,0435,VETCH,HAIRY VETCH,HRY,SD,10.5,0,0
27,159,MN,WADENA,0011,WHEAT,HARD RED SPRING,HRS,GR,2732.2,0,0
27,159,MN,WADENA,0011,WHEAT,HARD RED WINTER,HRW,FG,10,0,0
27,159,MN,WADENA,0011,WHEAT,HARD RED WINTER,HRW,GR,48.1,0,0
27,159,MN,WADENA,0777,WILDLIFE FOOD PLOT,,,,141.1,0,0
27,161,MN,WASECA,0027,ALFALFA,,,FG,2873.93,0,3.7
27,161,MN,WASECA,0054,APPLES,COMMON,COM,FH,8.9,0,0
27,161,MN,WASECA,0091,BARLEY,SPRING BARLEY,SPR,FG,60.8,0,0
27,161,MN,WASECA,0091,BARLEY,SPRING BARLEY,SPR,GR,31,0,0
27,161,MN,WASECA,0047,BEANS,GREEN,GRN,PR,148.2,0,0
27,161,MN,WASECA,0047,BEANS,PEA,PEA,SD,0.7,0,0
27,161,MN,WASECA,0116,CABBAGE,CHOY SUM CABBAGE,CHO,FH,0.1,0,0
27,161,MN,WASECA,0041,CORN,SWEET,SWT,PR,5044.8,0,0
27,161,MN,WASECA,0041,CORN,YELLOW,YEL,FG,822.9,0,0
27,161,MN,WASECA,0041,CORN,YELLOW,YEL,GR,123545.56,0,0
27,161,MN,WASECA,0099,CRP,,,4,1143.5,0,0
27,161,MN,WASECA,0099,CRP,,,42,2.3,0,0
27,161,MN,WASECA,0099,CRP,,,5,14.1,0,0
27,161,MN,WASECA,0099,CRP,,,6,0.1,0,0
27,161,MN,WASECA,0099,CRP,,,8,112.9,0,0
27,161,MN,WASECA,0099,CRP,,,9,26.9,0,0
27,161,MN,WASECA,0099,CRP,,,22,370.9,0,0
27,161,MN,WASECA,0099,CRP,,,25,1034.3,0,0
27,161,MN,WASECA,0099,CRP,,,2,138.8,0,0
27,161,MN,WASECA,0099,CRP,,,21,2449.5,0,0
27,161,MN,WASECA,0099,CRP,,,1,7.5,0,0
27,161,MN,WASECA,0099,CRP,,,11,14.4,0,0
27,161,MN,WASECA,0099,CRP,,,12,1.5,0,0
27,161,MN,WASECA,0099,CRP,,,10,1009.3,0,0
27,161,MN,WASECA,0099,CRP,,,15,18.3,0,0
27,161,MN,WASECA,0099,CRP,,,28,1196.8,0,0
27,161,MN,WASECA,0099,CRP,,,16,55.3,0,0
27,161,MN,WASECA,0099,CRP,,,27,529.2,0,0
27,161,MN,WASECA,0099,CRP,,,23,1624.7,0,0
27,161,MN,WASECA,0099,CRP,,,3,143.2,0,0
27,161,MN,WASECA,0101,FALLOW,,,,126.8,0,0
27,161,MN,WASECA,7501,FLOWERS,CHRYSANTHEMUM,CRS,FH,2.4,0,0
27,161,MN,WASECA,0178,GINGER,,,FH,0.1,0,0
27,161,MN,WASECA,0053,GRAPES,FRONTENAC GRIS,FRG,PR,1,0,0
27,161,MN,WASECA,0053,GRAPES,LACRESENT,LCT,PR,0.5,0,0
27,161,MN,WASECA,0053,GRAPES,MARQUETTE,MRQ,PR,1.5,0,0
27,161,MN,WASECA,0102,GRASS,ILLINOIS BUNDLE FLOWER,ILL,FG,11.2,0,0
27,161,MN,WASECA,0102,GRASS,KENTUCKY BLUEGRASS,BLK,SO,23.8,0,0
27,161,MN,WASECA,0102,GRASS,OTHER BROME,BRO,GZ,270.9,0,0
27,161,MN,WASECA,0102,GRASS,SWITCH,SWI,FG,1,0,0
27,161,MN,WASECA,0772,HOME GARDEN,,,,7.4,0,0
27,161,MN,WASECA,0138,HOPS,,,FH,0.2,0,0
27,161,MN,WASECA,0080,MILLET,COMMON,COM,FG,16.9,0,0
27,161,MN,WASECA,0296,MIXED FORAGE,ALFALFA GRASS MIXTURE,AGM,FG,616.3,0,0
27,161,MN,WASECA,0296,MIXED FORAGE,GRASS MIX-BELOW 25% ALFALFA,GMA,GZ,377.5,0,0
27,161,MN,WASECA,0016,OATS,SPRING,SPR,FG,8.7,0,0
27,161,MN,WASECA,0016,OATS,SPRING,SPR,GR,604.03,0,0
27,161,MN,WASECA,0067,PEAS,SNOW,SNO,PR,1235.85,0,0
27,161,MN,WASECA,0084,POTATOES,SPECIALITY,SPC,FH,1,0,0
27,161,MN,WASECA,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,16.5,0,0
27,161,MN,WASECA,0081,SOYBEANS,COMMON,COM,GR,92788.36,17.2,0
27,161,MN,WASECA,0154,STRAWBERRIES,,,FH,1.5,0,0
27,161,MN,WASECA,7506,"TREES, TIMBER",,,,126,0,0
27,161,MN,WASECA,2006,WETLAND RESERVE PROGRAM,,,,163.3,0,0
27,161,MN,WASECA,0011,WHEAT,HARD RED SPRING,HRS,FG,8,0,0
27,161,MN,WASECA,0011,WHEAT,HARD RED SPRING,HRS,GR,418.6,0,0
27,161,MN,WASECA,0777,WILDLIFE FOOD PLOT,,,,37.4,0,0
27,163,MN,WASHINGTON,0027,ALFALFA,,,FG,1751.49,0,0
27,163,MN,WASHINGTON,0027,ALFALFA,,,GZ,31.5,0,0
27,163,MN,WASHINGTON,0054,APPLES,COMMON,COM,FH,67,0,0
27,163,MN,WASHINGTON,0054,APPLES,SPECIALTY,SPC,FH,30,0,0
27,163,MN,WASHINGTON,0091,BARLEY,SPRING BARLEY,SPR,FG,36.5,0,0
27,163,MN,WASHINGTON,0091,BARLEY,SPRING BARLEY,SPR,GR,113.12,0,0
27,163,MN,WASHINGTON,0047,BEANS,GREEN,GRN,FH,165.71,0,0
27,163,MN,WASHINGTON,0047,BEANS,LONG,LON,FH,0.01,0,0
27,163,MN,WASHINGTON,0047,BEANS,SNAP WAX,WAX,FH,0.01,0,0
27,163,MN,WASHINGTON,0110,BROCCOLI,,,FH,0.02,0,0
27,163,MN,WASHINGTON,0116,CABBAGE,CHOY SUM CABBAGE,CHO,FH,0.02,0,0
27,163,MN,WASHINGTON,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,0.01,0,0
27,163,MN,WASHINGTON,0116,CABBAGE,NAPA CABBAGE,NAP,FH,0.01,0,0
