State Code,County Code,State Name,County Name,Crop Code,Crop Name,Crop Type Name,Crop Type,Intended Use,Planted Acres,Prevented Acres,Failed Acres
37,051,NC,CUMBERLAND,0146,PECANS,NATIVE PECANS,NAT,,7.2,0,0
37,051,NC,CUMBERLAND,0318,EGGPLANT,ORIENTAL,ORN,FH,10.4,0,0
37,051,NC,CUMBERLAND,0132,CUCUMBERS,PICKLING,PKL,FH,60.6,0,0
37,051,NC,CUMBERLAND,0132,CUCUMBERS,PICKLING,PKL,PR,264.8,0,0
37,051,NC,CUMBERLAND,0087,TOMATOES,PLUM,PLM,FH,5,0,0
37,051,NC,CUMBERLAND,0047,BEANS,POLE,PLE,FH,0,0,0
37,051,NC,CUMBERLAND,4000,GREENS,RAPE/RAPINI/CHINESE BROCCOLI,RAP,FH,0,0,0
37,051,NC,CUMBERLAND,0084,POTATOES,REDS,RED,FH,0,0,0
37,051,NC,CUMBERLAND,0075,PEANUTS,RUNNER PEANUTS,RUN,NP,11,0,0
37,051,NC,CUMBERLAND,0011,WHEAT,SOFT RED WINTER,SRW,GR,4963.2,98,0
37,051,NC,CUMBERLAND,0155,SQUASH,SPAGHETTI SQUASH,SPG,FH,0,0,0
37,051,NC,CUMBERLAND,0102,GRASS,SUDAN,SUD,GZ,49.4,0,0
37,051,NC,CUMBERLAND,0155,SQUASH,SUMMER SQUASH,SUM,FH,16.2,0,0
37,051,NC,CUMBERLAND,0041,CORN,SWEET,SWT,FH,43.5,0,0
37,051,NC,CUMBERLAND,4000,GREENS,TURNIP,TUR,FH,8.5,0,0
37,051,NC,CUMBERLAND,0075,PEANUTS,VIRGINIA PEANUTS,VIR,NP,139.4,0,0
37,051,NC,CUMBERLAND,0156,POTATOES SWEET,WHITE,WHT,FH,0,0,0
37,051,NC,CUMBERLAND,0016,OATS,WINTER,WTR,FG,25.7,0,0
37,051,NC,CUMBERLAND,0016,OATS,WINTER,WTR,GR,164.5,0,0
37,051,NC,CUMBERLAND,0091,BARLEY,WINTER BARLEY,WTR,GR,264.6,0,0
37,051,NC,CUMBERLAND,0155,SQUASH,WINTER SQUASH,WTR,FH,0,0,0
37,051,NC,CUMBERLAND,0041,CORN,YELLOW,YEL,FG,20,0,0
37,051,NC,CUMBERLAND,0041,CORN,YELLOW,YEL,GR,11653.4,0,0
37,051,NC,CUMBERLAND,0155,SQUASH,ZUCCHINI SQUASH,ZUC,FH,6,0,0
37,051,NC,CUMBERLAND,0027,ALFALFA,,,GZ,0,0,0
37,051,NC,CUMBERLAND,0027,ALFALFA,,,FG,0,0,0
37,051,NC,CUMBERLAND,0110,BROCCOLI,,,FH,0,0,0
37,051,NC,CUMBERLAND,0759,CANTALOUPES,,,FH,24.6,0,0
37,051,NC,CUMBERLAND,0099,CRP,,,11,37.5,0,0
37,051,NC,CUMBERLAND,0099,CRP,,,3,7.3,0,0
37,051,NC,CUMBERLAND,0099,CRP,,,30,1527.74,0,0
37,051,NC,CUMBERLAND,0099,CRP,,,53,97.85,0,0
37,051,NC,CUMBERLAND,0099,CRP,,,64,26.2,0,0
37,051,NC,CUMBERLAND,0101,FALLOW,,,,151.1,0,0
37,051,NC,CUMBERLAND,0772,HOME GARDEN,,,,41.3,0,0
37,051,NC,CUMBERLAND,0758,HONEYDEW,,,FH,0,0,0
37,051,NC,CUMBERLAND,0273,LESPEDEZA,,,FG,0,0,0
37,051,NC,CUMBERLAND,0273,LESPEDEZA,,,GZ,0,0,0
37,051,NC,CUMBERLAND,0286,OKRA,,,FH,6.5,0,0
37,051,NC,CUMBERLAND,0094,RYE,,,FG,18.7,0,0
37,051,NC,CUMBERLAND,0094,RYE,,,GR,264.9,0,0
37,051,NC,CUMBERLAND,0094,RYE,,,LS,97.7,0,0
37,051,NC,CUMBERLAND,0094,RYE,,,SD,25.6,0,0
37,051,NC,CUMBERLAND,0790,SKIP ROWS,,,,412.92,0,0
37,051,NC,CUMBERLAND,0052,"SORGHUM, DUAL PURPOSE",,,SG,29.1,0,0
37,051,NC,CUMBERLAND,0760,SPRITE MELON,,,FH,0,0,0
37,051,NC,CUMBERLAND,0154,STRAWBERRIES,,,FH,9.5,0,0
37,051,NC,CUMBERLAND,7506,"TREES, TIMBER",,,,595.5,0,0
37,051,NC,CUMBERLAND,0105,TURN AREAS,,,,529.53,0,0
37,051,NC,CUMBERLAND,0021,"COTTON, UPLAND",,,,4673.31,0,0
37,051,NC,CUMBERLAND,0777,WILDLIFE FOOD PLOT,,,,331,0,0
37,053,NC,CURRITUCK,0116,CABBAGE,CHOY SUM CABBAGE,CHO,FH,0,0,0
37,053,NC,CURRITUCK,0102,GRASS,COASTAL BERMUDA,BCS,FG,49.7,0,0
37,053,NC,CURRITUCK,4000,GREENS,COLLARDS,COL,FH,3.8,0,0
37,053,NC,CURRITUCK,0080,MILLET,COMMON,COM,FG,33.4,0,0
37,053,NC,CURRITUCK,0081,SOYBEANS,COMMON,COM,GR,17936,0,0
37,053,NC,CURRITUCK,0757,WATERMELON,COMMON,COM,FH,2,0,0
37,053,NC,CURRITUCK,0102,GRASS,COMMON BERMUDA,BCM,FG,3.7,0,0
37,053,NC,CURRITUCK,4000,GREENS,COMMON KALE,COM,FH,0,0,0
37,053,NC,CURRITUCK,0078,SUNFLOWERS,CONFECTIONERY - SUNFLOWER,NON,SD,26.3,0,0
37,053,NC,CURRITUCK,0147,PUMPKINS,GHOST,GHO,FH,0,0,0
37,053,NC,CURRITUCK,0051,SORGHUM,GRAIN,GRS,GR,82.5,0,0
37,053,NC,CURRITUCK,0047,BEANS,GREEN,GRN,FH,1,0,0
37,053,NC,CURRITUCK,0147,PUMPKINS,HOWDEN PUMPKINS,HOD,FH,1,0,0
37,053,NC,CURRITUCK,0087,TOMATOES,HYBRID,HYB,FH,2.5,0,0
37,053,NC,CURRITUCK,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,0,0,0
37,053,NC,CURRITUCK,4000,GREENS,HYBRID MUSTARD,HYB,FH,0,0,0
37,053,NC,CURRITUCK,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,13.7,0,0
37,053,NC,CURRITUCK,4000,GREENS,LEAF SPINACH,LEF,FH,0,0,0
37,053,NC,CURRITUCK,0147,PUMPKINS,MAMMOTH,MAM,FH,0,0,0
37,053,NC,CURRITUCK,0147,PUMPKINS,MINI PUMPKINS,MIN,FH,0,0,0
37,053,NC,CURRITUCK,0053,GRAPES,MUSCADINE,MUS,FH,1.3,0,0
37,053,NC,CURRITUCK,0116,CABBAGE,NAPA CABBAGE,NAP,FH,0,0,0
37,053,NC,CURRITUCK,0102,GRASS,NATIVE,NAG,GZ,254.3,0,0
37,053,NC,CURRITUCK,0053,GRAPES,NORTON,NOR,FH,2,0,0
37,053,NC,CURRITUCK,4000,GREENS,RAPE/RAPINI/CHINESE BROCCOLI,RAP,FH,0,0,0
37,053,NC,CURRITUCK,0053,GRAPES,SAUVIGON BLANC/FUME BLANC,SAB,FH,9,0,0
37,053,NC,CURRITUCK,0011,WHEAT,SOFT RED WINTER,SRW,GR,6105.9,0,88.3
37,053,NC,CURRITUCK,0016,OATS,SPRING,SPR,GR,43.4,0,0
37,053,NC,CURRITUCK,0155,SQUASH,SUMMER SQUASH,SUM,FH,1,0,0
37,053,NC,CURRITUCK,0041,CORN,SWEET,SWT,FH,56.4,0,0
37,053,NC,CURRITUCK,0102,GRASS,TURF,TUR,SO,11.2,0,0
37,053,NC,CURRITUCK,4000,GREENS,TURNIP,TUR,FH,0,0,0
37,053,NC,CURRITUCK,0075,PEANUTS,VIRGINIA PEANUTS,VIR,NP,20,0,0
37,053,NC,CURRITUCK,0016,OATS,WINTER,WTR,GR,15.2,0,0
37,053,NC,CURRITUCK,0041,CORN,YELLOW,YEL,GR,7690.9,0,0
37,053,NC,CURRITUCK,0104,ASPARAGUS,,,FH,9.4,0,0
37,053,NC,CURRITUCK,0759,CANTALOUPES,,,FH,2,0,0
37,053,NC,CURRITUCK,0099,CRP,,,21,33.6,0,0
37,053,NC,CURRITUCK,0099,CRP,,,53,23.2,0,0
37,053,NC,CURRITUCK,0101,FALLOW,,,,1283.6,0,0
37,053,NC,CURRITUCK,0772,HOME GARDEN,,,,7.3,0,0
37,053,NC,CURRITUCK,0154,STRAWBERRIES,,,FH,3.9,0,0
37,053,NC,CURRITUCK,0777,WILDLIFE FOOD PLOT,,,,247.2,0,0
37,055,NC,DARE,0081,SOYBEANS,COMMON,COM,GR,1959,0,0
37,055,NC,DARE,0102,GRASS,NATIVE,NAG,LS,308.7,0,0
37,055,NC,DARE,0011,WHEAT,SOFT RED WINTER,SRW,GR,0,292.7,0
37,055,NC,DARE,0099,CRP,,,21,1682.8,0,0
37,055,NC,DARE,0273,LESPEDEZA,,,SD,231.6,0,162.7
37,055,NC,DARE,7506,"TREES, TIMBER",,,,19.3,0,0
37,055,NC,DARE,0777,WILDLIFE FOOD PLOT,,,,315.4,0,0
37,057,NC,DAVIDSON,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,212,0,0
37,057,NC,DAVIDSON,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,GZ,118.9,0,0
37,057,NC,DAVIDSON,0296,MIXED FORAGE,2 OR MORE LEGUMES INTERSEEDED,LEG,GZ,8.8,0,0
37,057,NC,DAVIDSON,0102,GRASS,ANNUAL RYEGRASS,RAN,FG,7,0,0
37,057,NC,DAVIDSON,0102,GRASS,ANNUAL RYEGRASS,RAN,LS,6.6,0,0
37,057,NC,DAVIDSON,0047,BEANS,BABY LIMA,BBL,FH,1.5,0,0
37,057,NC,DAVIDSON,0140,LETTUCE,BIBB,BIB,FH,0.05,0,0
37,057,NC,DAVIDSON,0067,PEAS,BLACK EYE,BLE,FH,3,0,0
37,057,NC,DAVIDSON,0054,APPLES,COMMON,COM,FH,0.2,0,0
37,057,NC,DAVIDSON,0132,CUCUMBERS,COMMON,COM,FH,1.3,0,0
37,057,NC,DAVIDSON,0423,GARLIC,COMMON,COM,FH,0.1,0,0
37,057,NC,DAVIDSON,0080,MILLET,COMMON,COM,FG,12.3,0,0
37,057,NC,DAVIDSON,0080,MILLET,COMMON,COM,GZ,5,0,0
37,057,NC,DAVIDSON,0081,SOYBEANS,COMMON,COM,FG,28.3,0,0
37,057,NC,DAVIDSON,0081,SOYBEANS,COMMON,COM,GR,8087.2,0,0
37,057,NC,DAVIDSON,0757,WATERMELON,COMMON,COM,FH,10,0,0
37,057,NC,DAVIDSON,0147,PUMPKINS,CUSHAW,CUS,FH,1.5,0,0
37,057,NC,DAVIDSON,0423,GARLIC,ELEPHANT GARLIC,ELE,FH,0.1,0,0
37,057,NC,DAVIDSON,0711,CANOLA,FALL SEEDED,FAL,SD,0.5,0,0
37,057,NC,DAVIDSON,0102,GRASS,"FESCUE, TALL",FTA,FG,3106.1,0,0
37,057,NC,DAVIDSON,0102,GRASS,"FESCUE, TALL",FTA,GZ,3589.1,0,0
37,057,NC,DAVIDSON,0102,GRASS,"FESCUE, TALL",FTA,LS,308.1,0,0
37,057,NC,DAVIDSON,0002,TOBACCO FLUE CURED,FLUE CURED (11A),FCD,,605.05,0,0
37,057,NC,DAVIDSON,0156,POTATOES SWEET,GOLDEN SWEET,GSW,FH,0.7,0,0
37,057,NC,DAVIDSON,0051,SORGHUM,GRAIN,GRS,GR,23.6,0,0
37,057,NC,DAVIDSON,0051,SORGHUM,GRAIN,GRS,FG,3.9,0,0
37,057,NC,DAVIDSON,0047,BEANS,GREEN,GRN,FH,4.4,0,0
37,057,NC,DAVIDSON,0083,PEPPERS,GREEN CHILI,GRC,FH,0.5,0,0
37,057,NC,DAVIDSON,0642,BEETS,HYBRID,HYB,FH,0.5,0,0
37,057,NC,DAVIDSON,0120,CARROTS,HYBRID,HYB,FH,0.1,0,0
37,057,NC,DAVIDSON,0148,RADISHES,HYBRID,HYB,FH,0.1,0,0
37,057,NC,DAVIDSON,0087,TOMATOES,HYBRID,HYB,FH,3.3,0,0
37,057,NC,DAVIDSON,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,0.05,0,0
37,057,NC,DAVIDSON,0146,PECANS,IMPROVED PECANS,IMP,,0.1,0,0
37,057,NC,DAVIDSON,0084,POTATOES,IRISH REDSKINNED POTATOES,IRS,FH,2.3,0,0
37,057,NC,DAVIDSON,0147,PUMPKINS,JACK-O-LANTERN,JAC,FH,0.5,0,0
37,057,NC,DAVIDSON,0102,GRASS,KENTUCKY BLUEGRASS,BLK,SO,69.3,0,0
37,057,NC,DAVIDSON,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,32,0,0
37,057,NC,DAVIDSON,0102,GRASS,MATUA,MAT,FG,34.5,0,0
37,057,NC,DAVIDSON,0102,GRASS,NATIVE,NAG,LS,567.3,0,0
37,057,NC,DAVIDSON,0047,BEANS,OCTOBER,OCT,FH,1,0,0
37,057,NC,DAVIDSON,0102,GRASS,ORCHARD,ORG,FG,370.7,0,0
37,057,NC,DAVIDSON,0102,GRASS,ORCHARD,ORG,GZ,5.4,0,0
37,057,NC,DAVIDSON,0067,PEAS,PURPLE HULL,PHL,FH,4.6,0,0
37,057,NC,DAVIDSON,0403,MUSHROOMS,SHITAKE,SHI,FH,0.2,0,0
37,057,NC,DAVIDSON,0011,WHEAT,SOFT RED WINTER,SRW,GR,1917.8,0,0
37,057,NC,DAVIDSON,0011,WHEAT,SOFT RED WINTER,SRW,FG,197,0,0
37,057,NC,DAVIDSON,0011,WHEAT,SOFT RED WINTER,SRW,LS,188.4,0,0
37,057,NC,DAVIDSON,0016,OATS,SPRING,SPR,FG,49.8,0,0
37,057,NC,DAVIDSON,0016,OATS,SPRING,SPR,GR,33.5,0,0
37,057,NC,DAVIDSON,0102,GRASS,SUDAN,SUD,FG,34.3,0,0
37,057,NC,DAVIDSON,0050,SORGHUM FORAGE,SUDEX,SUD,FG,13.3,0,0
37,057,NC,DAVIDSON,0155,SQUASH,SUMMER SQUASH,SUM,FH,0.4,0,0
37,057,NC,DAVIDSON,0041,CORN,SWEET,SWT,FH,25.9,0,0
37,057,NC,DAVIDSON,0041,CORN,SWEET,SWT,GR,1.3,0,0
37,057,NC,DAVIDSON,0053,GRAPES,SYRAH/FRENCH SYRH SHIRAZ,SYR,FH,3.7,0,0
37,057,NC,DAVIDSON,4000,GREENS,TURNIP,TUR,FH,1,0,0
37,057,NC,DAVIDSON,0053,GRAPES,VOIGNIER,VOI,FH,3.7,0,0
37,057,NC,DAVIDSON,0016,OATS,WINTER,WTR,FG,153.3,0,0
37,057,NC,DAVIDSON,0016,OATS,WINTER,WTR,GR,185.1,0,0
37,057,NC,DAVIDSON,0091,BARLEY,WINTER BARLEY,WTR,GR,608,0,0
37,057,NC,DAVIDSON,0091,BARLEY,WINTER BARLEY,WTR,FG,93.8,0,0
37,057,NC,DAVIDSON,0041,CORN,YELLOW,YEL,GR,5435.5,0,0
37,057,NC,DAVIDSON,0041,CORN,YELLOW,YEL,FG,517.4,0,0
37,057,NC,DAVIDSON,0142,ONIONS,YELLOW HYBRID,YHY,FH,0.2,0,0
37,057,NC,DAVIDSON,0155,SQUASH,ZUCCHINI SQUASH,ZUC,FH,0.4,0,0
37,057,NC,DAVIDSON,0027,ALFALFA,,,FG,146.3,0,0
37,057,NC,DAVIDSON,0110,BROCCOLI,,,FH,0.1,0,0
37,057,NC,DAVIDSON,0001,TOBACCO BURLEY,,,,38.58,0,0
37,057,NC,DAVIDSON,0759,CANTALOUPES,,,FH,1.7,0,0
37,057,NC,DAVIDSON,0375,CHESTNUTS,,,,1,0,0
37,057,NC,DAVIDSON,0099,CRP,,,1,6.6,0,0
37,057,NC,DAVIDSON,0099,CRP,,,10,68.8,0,0
37,057,NC,DAVIDSON,0099,CRP,,,11,537.7,0,0
37,057,NC,DAVIDSON,0099,CRP,,,22,1.7,0,0
37,057,NC,DAVIDSON,0099,CRP,,,3,151.2,0,0
37,057,NC,DAVIDSON,0101,FALLOW,,,,1107.4,0,0
37,057,NC,DAVIDSON,0772,HOME GARDEN,,,,61.7,0,0
37,057,NC,DAVIDSON,0286,OKRA,,,FH,1.2,0,0
37,057,NC,DAVIDSON,0094,RYE,,,FG,0.8,0,0
37,057,NC,DAVIDSON,0094,RYE,,,GR,20.3,0,0
37,057,NC,DAVIDSON,0790,SKIP ROWS,,,,101.55,0,0
37,057,NC,DAVIDSON,0154,STRAWBERRIES,,,FH,9.6,0,0
37,057,NC,DAVIDSON,7506,"TREES, TIMBER",,,,353.9,0,0
37,057,NC,DAVIDSON,0105,TURN AREAS,,,,649.18,0,0
37,057,NC,DAVIDSON,0777,WILDLIFE FOOD PLOT,,,,38.4,0,0
37,059,NC,DAVIE,0296,MIXED FORAGE,2 OR MORE INTERSEEDED COARSE G,ICG,FG,95.1,0,0
37,059,NC,DAVIE,0296,MIXED FORAGE,2 OR MORE INTERSEEDED GRASS MI,IGS,FG,30.3,0,0
37,059,NC,DAVIE,0102,GRASS,ANNUAL RYEGRASS,RAN,FG,88.5,0,0
37,059,NC,DAVIE,0102,GRASS,ANNUAL RYEGRASS,RAN,GZ,7.4,0,0
37,059,NC,DAVIE,0080,MILLET,COMMON,COM,FG,5.3,0,0
37,059,NC,DAVIE,0081,SOYBEANS,COMMON,COM,GR,6714.5,0,0
37,059,NC,DAVIE,0081,SOYBEANS,COMMON,COM,FG,5.1,0,0
37,059,NC,DAVIE,0102,GRASS,CRABGRASS,CRG,GZ,53.4,0,0
37,059,NC,DAVIE,0711,CANOLA,FALL SEEDED,FAL,SD,146.2,0,0
37,059,NC,DAVIE,0102,GRASS,"FESCUE, TALL",FTA,LS,97,0,0
37,059,NC,DAVIE,0102,GRASS,"FESCUE, TALL",FTA,FG,1819.7,0,0
37,059,NC,DAVIE,0102,GRASS,"FESCUE, TALL",FTA,GZ,2964.34,0,0
37,059,NC,DAVIE,0002,TOBACCO FLUE CURED,FLUE CURED (11A),FCD,,229.57,0,0
37,059,NC,DAVIE,0034,PEACHES,FREESTONE PEACHES,FRE,FH,6.9,0,0
37,059,NC,DAVIE,0051,SORGHUM,GRAIN,GRS,GR,25,0,0
37,059,NC,DAVIE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,FG,9.1,0,0
37,059,NC,DAVIE,0296,MIXED FORAGE,LEGUME/GRASS MIXTURE,LGM,GZ,111.8,0,0
37,059,NC,DAVIE,0296,MIXED FORAGE,LEGUME/SMALL GRAIN,LSG,FG,92.9,0,0
37,059,NC,DAVIE,0102,GRASS,MATUA,MAT,FG,0.7,0,0
37,059,NC,DAVIE,0102,GRASS,MATUA,MAT,GZ,10,0,0
37,059,NC,DAVIE,0102,GRASS,NATIVE,NAG,LS,390.27,0,0
37,059,NC,DAVIE,0102,GRASS,ORCHARD,ORG,FG,98.3,0,0
37,059,NC,DAVIE,0011,WHEAT,SOFT RED WINTER,SRW,GZ,8,0,0
37,059,NC,DAVIE,0011,WHEAT,SOFT RED WINTER,SRW,FG,411.2,0,0
37,059,NC,DAVIE,0011,WHEAT,SOFT RED WINTER,SRW,GR,3629.3,0,0
37,059,NC,DAVIE,0011,WHEAT,SOFT RED WINTER,SRW,LS,53.6,0,0
37,059,NC,DAVIE,0050,SORGHUM FORAGE,SUDEX,SUD,FG,23,0,0
37,059,NC,DAVIE,0041,CORN,WHITE,WHE,GR,555,0,0
37,059,NC,DAVIE,0016,OATS,WINTER,WTR,FG,7.6,0,0
37,059,NC,DAVIE,0016,OATS,WINTER,WTR,GR,95.6,0,0
37,059,NC,DAVIE,0091,BARLEY,WINTER BARLEY,WTR,GR,168.3,0,0
37,059,NC,DAVIE,0041,CORN,YELLOW,YEL,FG,1158.4,0,0
37,059,NC,DAVIE,0041,CORN,YELLOW,YEL,GR,3461.2,0,0
37,059,NC,DAVIE,0001,TOBACCO BURLEY,,,,33.55,0,0
37,059,NC,DAVIE,0099,CRP,,,31,1.7,0,0
37,059,NC,DAVIE,0099,CRP,,,1,24.9,0,0
37,059,NC,DAVIE,0099,CRP,,,11,8.7,0,0
37,059,NC,DAVIE,0099,CRP,,,22,11.4,0,0
37,059,NC,DAVIE,0099,CRP,,,3,200.7,0,0
37,059,NC,DAVIE,0099,CRP,,,30,6.7,0,0
37,059,NC,DAVIE,0099,CRP,,,4,11.5,0,0
37,059,NC,DAVIE,0099,CRP,,,10,2.3,0,0
37,059,NC,DAVIE,0101,FALLOW,,,,204,0,0
37,059,NC,DAVIE,0772,HOME GARDEN,,,,11.1,0,0
37,059,NC,DAVIE,0790,SKIP ROWS,,,,58.08,0,0
37,059,NC,DAVIE,7506,"TREES, TIMBER",,,,74.8,0,0
37,059,NC,DAVIE,0105,TURN AREAS,,,,363.4,0,0
37,059,NC,DAVIE,0777,WILDLIFE FOOD PLOT,,,,38.2,0,0
37,061,NC,DUPLIN,0155,SQUASH,ACORN SQUASH,ACN,FH,64.5,0,0
37,061,NC,DUPLIN,0083,PEPPERS,ANAHEIM,ANA,FH,2,0,0
37,061,NC,DUPLIN,0067,PEAS,AUSTRIAN,AUS,GM,0,0,0
37,061,NC,DUPLIN,0083,PEPPERS,BANANA,BAN,FH,24,0,0
37,061,NC,DUPLIN,0156,POTATOES SWEET,BEAUREGARD,BEA,FH,0,0,0
37,061,NC,DUPLIN,0067,PEAS,BLACK EYE,BLE,FH,0,0,0
37,061,NC,DUPLIN,0047,BEANS,BUTTER,BUT,FH,26,0,0
37,061,NC,DUPLIN,0155,SQUASH,BUTTERNUT SQUASH,BTT,FH,126.1,0,0
37,061,NC,DUPLIN,7501,FLOWERS,CANNA LILY,CAN,SE,48.8,0,0
37,061,NC,DUPLIN,0083,PEPPERS,CAYENNE,CAY,FH,2.2,0,0
37,061,NC,DUPLIN,0102,GRASS,CENTIPEDE,CEN,SO,94.48,0,0
37,061,NC,DUPLIN,0087,TOMATOES,CHERRY,CHR,FH,0,0,0
37,061,NC,DUPLIN,6000,CANEBERRIES,CHESTER BLACKBERRIES,CHT,FH,8,0,0
37,061,NC,DUPLIN,0067,PEAS,CHICKLING (VETCH),CHK,SD,155.1,0,0
37,061,NC,DUPLIN,0148,RADISHES,CHINESE,CHI,FH,0,0,0
37,061,NC,DUPLIN,4000,GREENS,CHINESE MUSTARD,CHN,FH,2,0,0
37,061,NC,DUPLIN,5000,HERBS,CILANTRO/CORIANDER,CIL,FH,10.5,0,0
37,061,NC,DUPLIN,0034,PEACHES,CLING PEACHES,CLI,FH,4.1,0,0
37,061,NC,DUPLIN,0102,GRASS,COASTAL BERMUDA,BCS,FG,22.1,0,0
37,061,NC,DUPLIN,0102,GRASS,COASTAL BERMUDA,BCS,SO,12,0,0
37,061,NC,DUPLIN,4000,GREENS,COLLARDS,COL,FH,286.5,0,0
37,061,NC,DUPLIN,0132,CUCUMBERS,COMMON,COM,FH,142,0,0
37,061,NC,DUPLIN,0080,MILLET,COMMON,COM,FG,1759.3,0,0
37,061,NC,DUPLIN,0080,MILLET,COMMON,COM,GR,0.7,0,0
37,061,NC,DUPLIN,0080,MILLET,COMMON,COM,GZ,224.8,0,0
37,061,NC,DUPLIN,0081,SOYBEANS,COMMON,COM,GR,60141.55,0,0
37,061,NC,DUPLIN,0757,WATERMELON,COMMON,COM,FH,87.1,0,0
37,061,NC,DUPLIN,0102,GRASS,COMMON BERMUDA,BCM,FG,1402.16,0,0
37,061,NC,DUPLIN,0102,GRASS,COMMON BERMUDA,BCM,GZ,7504.15,0,0
37,061,NC,DUPLIN,4000,GREENS,COMMON KALE,COM,FH,136.4,0,0
37,061,NC,DUPLIN,1010,NURSERY,CONTAINER,CON,,34.1,0,0
37,061,NC,DUPLIN,0156,POTATOES SWEET,COVINGTON,COV,FH,2402.6,0,0
37,061,NC,DUPLIN,0067,PEAS,COW,COW,FG,18.1,0,0
37,061,NC,DUPLIN,0067,PEAS,COW,COW,FH,26.6,0,0
37,061,NC,DUPLIN,0047,BEANS,CRANBERRY,CRA,FH,0.7,0,0
37,061,NC,DUPLIN,4000,GREENS,CRESSIE,CRE,FH,2.5,0,0
37,061,NC,DUPLIN,0140,LETTUCE,CRISPHEAD,CRS,FH,0,0,0
37,061,NC,DUPLIN,0067,PEAS,CROWDER,CRO,FH,5.2,0,0
37,061,NC,DUPLIN,0083,PEPPERS,CUBANELLS,CUB,FH,16,0,0
37,061,NC,DUPLIN,0148,RADISHES,DAIKON,DAI,FH,22.5,0,0
37,061,NC,DUPLIN,0067,PEAS,ENGLISH/GARDEN,ENG,FH,55.5,0,3.5
37,061,NC,DUPLIN,0318,EGGPLANT,EUROPEAN,EUR,FH,30.5,0,0
37,061,NC,DUPLIN,0102,GRASS,"FESCUE, TALL",FTA,FG,0,0,0
37,061,NC,DUPLIN,0102,GRASS,"FESCUE, TALL",FTA,GZ,1393.1,0,0
37,061,NC,DUPLIN,0002,TOBACCO FLUE CURED,FLUE CURED (012),FCA,,6121.81,0,0
37,061,NC,DUPLIN,0156,POTATOES SWEET,GEORGIA RED,GEO,FH,0,0,0
37,061,NC,DUPLIN,0083,PEPPERS,GOURMET MINI,GOU,FH,0,0,0
37,061,NC,DUPLIN,0051,SORGHUM,GRAIN,GRS,GR,149.1,0,0
37,061,NC,DUPLIN,0087,TOMATOES,GRAPE,GRP,FH,29,0,0
37,061,NC,DUPLIN,0047,BEANS,GREEN,GRN,FH,55.2,0,0
37,061,NC,DUPLIN,0142,ONIONS,GREEN,GRN,FH,2,0,0
37,061,NC,DUPLIN,0083,PEPPERS,GREEN BELL,GRN,FH,0.3,0,0
37,061,NC,DUPLIN,4000,GREENS,GREEN SWISSCHARD,GRN,FH,1,0,0
37,061,NC,DUPLIN,0083,PEPPERS,HABANERO,HAB,FH,3,0,0
37,061,NC,DUPLIN,0156,POTATOES SWEET,HERNANDEZ,HER,FH,432.54,0,0
37,061,NC,DUPLIN,0108,BLUEBERRIES,HIGHBUSH,HBS,FH,196.2,0,0
37,061,NC,DUPLIN,0083,PEPPERS,HOT CHERRY,HTC,FH,0,0,0
37,061,NC,DUPLIN,0147,PUMPKINS,HOWDEN PUMPKINS,HOD,FH,3.1,0,0
37,061,NC,DUPLIN,0642,BEETS,HYBRID,HYB,FH,13.7,0,0
37,061,NC,DUPLIN,0120,CARROTS,HYBRID,HYB,FH,3.5,0,0
37,061,NC,DUPLIN,0148,RADISHES,HYBRID,HYB,FH,0,0,0
37,061,NC,DUPLIN,0087,TOMATOES,HYBRID,HYB,FH,6,0,0
37,061,NC,DUPLIN,0116,CABBAGE,HYBRID CABBAGE,HYB,FH,112,0,0
37,061,NC,DUPLIN,4000,GREENS,HYBRID MUSTARD,HYB,FH,105.3,0,0
37,061,NC,DUPLIN,0160,TURNIPS,HYBRID TURNIP,HYB,FH,67.5,0,0
37,061,NC,DUPLIN,0757,WATERMELON,ICE BOX/SUGAR BABIES,SUG,FH,0,0,0
37,061,NC,DUPLIN,0146,PECANS,IMPROVED PECANS,IMP,,0.5,0,0
37,061,NC,DUPLIN,0084,POTATOES,IRISH REDSKINNED POTATOES,IRS,FH,1,0,0
37,061,NC,DUPLIN,0083,PEPPERS,JALAPENO,JAL,FH,8,0,0
37,061,NC,DUPLIN,0148,RADISHES,KOREAN,KOR,FH,0,0,0
37,061,NC,DUPLIN,0047,BEANS,LARGE LIMA,LGL,FH,3,0,0
37,061,NC,DUPLIN,4000,GREENS,LEAF SPINACH,LEF,FH,18.6,0,0
37,061,NC,DUPLIN,0083,PEPPERS,LONG JOHNS,LNG,FH,2,0,0
37,061,NC,DUPLIN,0147,PUMPKINS,MAMMOTH,MAM,FH,0,0,0
37,061,NC,DUPLIN,0083,PEPPERS,MINI,MIN,FH,0,0,0
37,061,NC,DUPLIN,0053,GRAPES,MUSCADINE,MUS,FH,146.3,0,0
