State Code,County Code,State Name,County Name,Crop Code,Crop Name,Crop Type,Crop Type Name,Intended Use,Planted Total,Prevented Total,Failed Total,Volunteer Total,Not Planted Total,Plant and Fail Total,Planted Irrigated,Prevented Irrigated,Failed Irrigated,Volunteer Irrigated,Not Planted Irrigated,Plant and Fail Irrigated,Planted Nonirrigated,Prevented Nonirrigated,Failed Nonirrigated,Volunteer Nonirrigated,Not Planted Nonirrigated,Plant and Fail Nonirrigated
31,069,NEBRASKA,GARDEN,0772,HOME GARDEN,,,  ,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
31,069,NEBRASKA,GARDEN,0777,WILDLIFE FOOD PLOT,,,  ,14.21,0,0,0,0,14.21,0,0,0,0,0,0,14.21,0,0,0,0,14.21
31,069,NEBRASKA,GARDEN,7506,TREES- Timber,,,  ,78.7,0,0,0,0,78.7,0,0,0,0,0,0,78.7,0,0,0,0,78.7
31,071,NEBRASKA,GARFIELD,0011,WHEAT,HRW,HARD RED WINTER,GR,145.42,0,0,0,0,145.42,145.42,0,0,0,0,145.42,0,0,0,0,0,0
31,071,NEBRASKA,GARFIELD,0016,OATS,SPR,SPRING,FG,483.47,0,0,0,0,483.47,15.5,0,0,0,0,15.5,467.97,0,0,0,0,467.97
31,071,NEBRASKA,GARFIELD,0027,ALFALFA,,,FG,3488.9,0,0,0,0,3488.9,1395.05,0,0,0,0,1395.05,2093.85,0,0,0,0,2093.85
31,071,NEBRASKA,GARFIELD,0027,ALFALFA,,,GZ,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5
31,071,NEBRASKA,GARFIELD,0041,CORN,YEL,YELLOW,GR,12644.35,280,0,0,0,12644.35,10262.66,260.4,0,0,0,10262.66,2381.69,19.6,0,0,0,2381.69
31,071,NEBRASKA,GARFIELD,0050,SORGHUM FORAGE,CAN,CANE,FG,64.04,0,0,0,0,64.04,0,0,0,0,0,0,64.04,0,0,0,0,64.04
31,071,NEBRASKA,GARFIELD,0050,SORGHUM FORAGE,SWT,SWEET,FG,955.83,0,0,0,0,955.83,15.5,0,0,0,0,15.5,940.33,0,0,0,0,940.33
31,071,NEBRASKA,GARFIELD,0050,SORGHUM FORAGE,SWT,SWEET,GZ,13.35,0,0,0,0,13.35,0,0,0,0,0,0,13.35,0,0,0,0,13.35
31,071,NEBRASKA,GARFIELD,0050,SORGHUM FORAGE,SWT,SWEET,SG,84.65,0,0,0,0,84.65,0,0,0,0,0,0,84.65,0,0,0,0,84.65
31,071,NEBRASKA,GARFIELD,0051,SORGHUM,GRS,GRAIN,GR,7.53,0,0,0,0,7.53,0,0,0,0,0,0,7.53,0,0,0,0,7.53
31,071,NEBRASKA,GARFIELD,0052,SORGHUM-  DUAL PURPOSE,,,FG,135.75,0,0,0,0,135.75,0,0,0,0,0,0,135.75,0,0,0,0,135.75
31,071,NEBRASKA,GARFIELD,0052,SORGHUM-  DUAL PURPOSE,,,SG,88.55,0,0,0,0,88.55,0,0,0,0,0,0,88.55,0,0,0,0,88.55
31,071,NEBRASKA,GARFIELD,0080,MILLET,COM,COMMON,FG,441.93,0,0,0,0,441.93,61.82,0,0,0,0,61.82,380.11,0,0,0,0,380.11
31,071,NEBRASKA,GARFIELD,0081,SOYBEANS,COM,COMMON,GR,3178,0,0,0,0,3178,2600.35,0,0,0,0,2600.35,577.65,0,0,0,0,577.65
31,071,NEBRASKA,GARFIELD,0099,CRP,,,10,2913.24,0,0,0,0,2913.24,0,0,0,0,0,0,2913.24,0,0,0,0,2913.24
31,071,NEBRASKA,GARFIELD,0099,CRP,,,11,1.9,0,0,0,0,1.9,0,0,0,0,0,0,1.9,0,0,0,0,1.9
31,071,NEBRASKA,GARFIELD,0099,CRP,,,2 ,309.34,0,0,0,0,309.34,0,0,0,0,0,0,309.34,0,0,0,0,309.34
31,071,NEBRASKA,GARFIELD,0099,CRP,,,23,755.4,0,0,0,0,755.4,0,0,0,0,0,0,755.4,0,0,0,0,755.4
31,071,NEBRASKA,GARFIELD,0099,CRP,,,25,43.4,0,0,0,0,43.4,0,0,0,0,0,0,43.4,0,0,0,0,43.4
31,071,NEBRASKA,GARFIELD,0099,CRP,,,27,0.9,0,0,0,0,0.9,0,0,0,0,0,0,0.9,0,0,0,0,0.9
31,071,NEBRASKA,GARFIELD,0099,CRP,,,28,2.82,0,0,0,0,2.82,0,0,0,0,0,0,2.82,0,0,0,0,2.82
31,071,NEBRASKA,GARFIELD,0099,CRP,,,3 ,2.4,0,0,0,0,2.4,0,0,0,0,0,0,2.4,0,0,0,0,2.4
31,071,NEBRASKA,GARFIELD,0099,CRP,,,37,5.8,0,0,0,0,5.8,0,0,0,0,0,0,5.8,0,0,0,0,5.8
31,071,NEBRASKA,GARFIELD,0099,CRP,,,46,4.8,0,0,0,0,4.8,0,0,0,0,0,0,4.8,0,0,0,0,4.8
31,071,NEBRASKA,GARFIELD,0099,CRP,,,48,12.7,0,0,0,0,12.7,0,0,0,0,0,0,12.7,0,0,0,0,12.7
31,071,NEBRASKA,GARFIELD,0101,FALLOW,,,  ,0,0,0,0,704.98,0,0,0,0,0,0,0,0,0,0,0,704.98,0
31,071,NEBRASKA,GARFIELD,0102,GRASS,BBL,BIG BLUE,GZ,22.95,0,0,0,0,22.95,22.95,0,0,0,0,22.95,0,0,0,0,0,0
31,071,NEBRASKA,GARFIELD,0102,GRASS,NAG,NATIVE,FG,3030.31,0,0,0,11449.01,3030.31,0,0,0,0,348.59,0,3030.31,0,0,0,11100.42,3030.31
31,071,NEBRASKA,GARFIELD,0102,GRASS,NAG,NATIVE,GZ,21177.59,0,0,0,157499.42,21177.59,50.76,0,0,0,671.63,50.76,21126.83,0,0,0,156827.79,21126.83
31,071,NEBRASKA,GARFIELD,0102,GRASS,NAG,NATIVE,LS,86.26,0,0,0,452.53,86.26,0,0,0,0,1.14,0,86.26,0,0,0,451.39,86.26
31,071,NEBRASKA,GARFIELD,0102,GRASS,ORG,ORCHARD,FG,72.12,0,0,0,0,72.12,72.12,0,0,0,0,72.12,0,0,0,0,0,0
31,071,NEBRASKA,GARFIELD,0102,GRASS,SMO,SMOOTH BROME,FG,77.02,0,0,13.81,0,77.02,64.67,0,0,0,0,64.67,12.35,0,0,13.81,0,12.35
31,071,NEBRASKA,GARFIELD,0102,GRASS,SMO,SMOOTH BROME,GZ,457.23,0,0,3.1,0,457.23,388.97,0,0,0,0,388.97,68.26,0,0,3.1,0,68.26
31,071,NEBRASKA,GARFIELD,0102,GRASS,SMO,SMOOTH BROME,LS,3.41,0,0,0,0,3.41,0,0,0,0,0,0,3.41,0,0,0,0,3.41
31,071,NEBRASKA,GARFIELD,0102,GRASS,SUD,SUDAN,FG,434.58,0,0,0,0,434.58,55.41,0,0,0,0,55.41,379.17,0,0,0,0,379.17
31,071,NEBRASKA,GARFIELD,0102,GRASS,SUD,SUDAN,GZ,11.82,0,0,0,0,11.82,0,0,0,0,0,0,11.82,0,0,0,0,11.82
31,071,NEBRASKA,GARFIELD,0102,GRASS,SWI,SWITCH,GZ,16.18,0,0,0,0,16.18,0,0,0,0,0,0,16.18,0,0,0,0,16.18
31,071,NEBRASKA,GARFIELD,0105,TURN AREAS,,,  ,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,4.91,0
31,071,NEBRASKA,GARFIELD,0296,MIXED FORAGE,AGM,ALFALFA GRASS MIXTURE,FG,290.47,0,0,0,0,290.47,0,0,0,0,0,0,290.47,0,0,0,0,290.47
31,071,NEBRASKA,GARFIELD,0296,MIXED FORAGE,ASG,ALFALFA SMALL GRAIN INTERSEEDE,FG,114.41,0,0,0,0,114.41,46.14,0,0,0,0,46.14,68.27,0,0,0,0,68.27
31,071,NEBRASKA,GARFIELD,0296,MIXED FORAGE,GMA,GRASS MIXBELOW 25% ALFALFA,FG,255.6,0,0,0,0,255.6,223.47,0,0,0,0,223.47,32.13,0,0,0,0,32.13
31,071,NEBRASKA,GARFIELD,0777,WILDLIFE FOOD PLOT,,,  ,15.24,0,0,0,0,15.24,0,0,0,0,0,0,15.24,0,0,0,0,15.24
31,071,NEBRASKA,GARFIELD,7506,TREES- Timber,,,  ,48.58,0,0,0,0,48.58,0,0,0,0,0,0,48.58,0,0,0,0,48.58
31,073,NEBRASKA,GOSPER,0011,WHEAT,HRW,HARD RED WINTER,FG,10.73,0,0,0,0,10.73,0,0,0,0,0,0,10.73,0,0,0,0,10.73
31,073,NEBRASKA,GOSPER,0011,WHEAT,HRW,HARD RED WINTER,GR,13297.06,0,2303.27,0,0,15600.33,1569.36,0,0,0,0,1569.36,11727.7,0,2303.27,0,0,14030.97
31,073,NEBRASKA,GOSPER,0016,OATS,SPR,SPRING,FG,1209.21,0,0,0,0,1209.21,0,0,0,0,0,0,1209.21,0,0,0,0,1209.21
31,073,NEBRASKA,GOSPER,0016,OATS,SPR,SPRING,GR,341.35,0,0,0,0,341.35,71.07,0,0,0,0,71.07,270.28,0,0,0,0,270.28
31,073,NEBRASKA,GOSPER,0016,OATS,SPR,SPRING,GZ,5.05,0,0,0,0,5.05,0,0,0,0,0,0,5.05,0,0,0,0,5.05
31,073,NEBRASKA,GOSPER,0027,ALFALFA,,,FG,2051.73,0,0,0,0,2051.73,1310.43,0,0,0,0,1310.43,741.3,0,0,0,0,741.3
31,073,NEBRASKA,GOSPER,0027,ALFALFA,,,LS,38,0,0,0,0,38,0,0,0,0,0,0,38,0,0,0,0,38
31,073,NEBRASKA,GOSPER,0041,CORN,SWT,SWEET,FH,0.28,0,0,0,0,0.28,0,0,0,0,0,0,0.28,0,0,0,0,0.28
31,073,NEBRASKA,GOSPER,0041,CORN,WHE,WHITE,GR,1995.02,0,0,0,0,1995.02,1897.26,0,0,0,0,1897.26,97.76,0,0,0,0,97.76
31,073,NEBRASKA,GOSPER,0041,CORN,YEL,YELLOW,GR,104804.92,0,206.3,0,0,105011.22,69592.01,0,167.1,0,0,69759.11,35212.91,0,39.2,0,0,35252.11
31,073,NEBRASKA,GOSPER,0050,SORGHUM FORAGE,CAN,CANE,FG,1973.39,0,0,0,0,1973.39,91.76,0,0,0,0,91.76,1881.63,0,0,0,0,1881.63
31,073,NEBRASKA,GOSPER,0051,SORGHUM,GRS,GRAIN,GR,997.41,0,0,0,0,997.41,42.03,0,0,0,0,42.03,955.38,0,0,0,0,955.38
31,073,NEBRASKA,GOSPER,0052,SORGHUM-  DUAL PURPOSE,,,FG,481.1,0,0,0,0,481.1,63.84,0,0,0,0,63.84,417.26,0,0,0,0,417.26
31,073,NEBRASKA,GOSPER,0053,GRAPES,NOR,NORTON,FH,1.31,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,1.31
31,073,NEBRASKA,GOSPER,0081,SOYBEANS,COM,COMMON,GR,38159.95,0,0,0,0,38159.95,29733.04,0,0,0,0,29733.04,8426.91,0,0,0,0,8426.91
31,073,NEBRASKA,GOSPER,0087,TOMATOES,PLM,PLUM,FH,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
31,073,NEBRASKA,GOSPER,0094,RYE,,,GZ,23.97,0,0,0,0,23.97,0,0,0,0,0,0,23.97,0,0,0,0,23.97
31,073,NEBRASKA,GOSPER,0099,CRP,,,10,943.43,0,0,0,0,943.43,0,0,0,0,0,0,943.43,0,0,0,0,943.43
31,073,NEBRASKA,GOSPER,0099,CRP,,,11,3.9,0,0,0,0,3.9,0,0,0,0,0,0,3.9,0,0,0,0,3.9
31,073,NEBRASKA,GOSPER,0099,CRP,,,12,8.9,0,0,0,0,8.9,0,0,0,0,0,0,8.9,0,0,0,0,8.9
31,073,NEBRASKA,GOSPER,0099,CRP,,,2 ,3063.47,0,0,0,0,3063.47,0,0,0,0,0,0,3063.47,0,0,0,0,3063.47
31,073,NEBRASKA,GOSPER,0099,CRP,,,21,5.3,0,0,0,0,5.3,0,0,0,0,0,0,5.3,0,0,0,0,5.3
31,073,NEBRASKA,GOSPER,0099,CRP,,,25,417.54,0,0,0,0,417.54,0,0,0,0,0,0,417.54,0,0,0,0,417.54
31,073,NEBRASKA,GOSPER,0099,CRP,,,27,7.3,0,0,0,0,7.3,0,0,0,0,0,0,7.3,0,0,0,0,7.3
31,073,NEBRASKA,GOSPER,0099,CRP,,,28,14.04,0,0,0,0,14.04,0,0,0,0,0,0,14.04,0,0,0,0,14.04
31,073,NEBRASKA,GOSPER,0099,CRP,,,3 ,1.7,0,0,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0,0,1.7
31,073,NEBRASKA,GOSPER,0099,CRP,,,37,31.65,0,0,0,0,31.65,0,0,0,0,0,0,31.65,0,0,0,0,31.65
31,073,NEBRASKA,GOSPER,0099,CRP,,,42,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0.6
31,073,NEBRASKA,GOSPER,0099,CRP,,,46,58.2,0,0,0,0,58.2,0,0,0,0,0,0,58.2,0,0,0,0,58.2
31,073,NEBRASKA,GOSPER,0099,CRP,,,53,112.74,0,0,0,0,112.74,0,0,0,0,0,0,112.74,0,0,0,0,112.74
31,073,NEBRASKA,GOSPER,0099,CRP,,,70,333.23,0,0,0,0,333.23,0,0,0,0,0,0,333.23,0,0,0,0,333.23
31,073,NEBRASKA,GOSPER,0101,FALLOW,,,  ,153.51,0,0,0,8828.94,153.51,0,0,0,0,0,0,153.51,0,0,0,8828.94,153.51
31,073,NEBRASKA,GOSPER,0102,GRASS,NAG,NATIVE,FG,249.86,0,0,0,1861.62,249.86,4.41,0,0,0,24.07,4.41,245.45,0,0,0,1837.55,245.45
31,073,NEBRASKA,GOSPER,0102,GRASS,NAG,NATIVE,GZ,24735.21,0,0,0,151393.62,24735.21,58.78,0,0,0,643.16,58.78,24676.43,0,0,0,150750.46,24676.43
31,073,NEBRASKA,GOSPER,0102,GRASS,NAG,NATIVE,LS,1117.29,0,0,0,3871.73,1117.29,0,0,0,0,3.69,0,1117.29,0,0,0,3868.04,1117.29
31,073,NEBRASKA,GOSPER,0105,TURN AREAS,,,  ,0,0,0,0,374.1,0,0,0,0,0,0,0,0,0,0,0,374.1,0
31,073,NEBRASKA,GOSPER,0125,FORAGE SOYBEAN/SORGHUM,,,FG,75.17,0,0,0,0,75.17,0,0,0,0,0,0,75.17,0,0,0,0,75.17
31,073,NEBRASKA,GOSPER,0158,TRITICALE,,,FG,84.09,0,0,0,0,84.09,0,0,0,0,0,0,84.09,0,0,0,0,84.09
31,073,NEBRASKA,GOSPER,0158,TRITICALE,,,GZ,15.64,0,0,0,0,15.64,0,0,0,0,0,0,15.64,0,0,0,0,15.64
31,073,NEBRASKA,GOSPER,0296,MIXED FORAGE,AGM,ALFALFA GRASS MIXTURE,FG,58.36,0,0,0,0,58.36,54.6,0,0,0,0,54.6,3.76,0,0,0,0,3.76
31,073,NEBRASKA,GOSPER,0296,MIXED FORAGE,LSG,LEGUME/SMALL GRAIN,FG,1.64,0,0,0,0,1.64,0,0,0,0,0,0,1.64,0,0,0,0,1.64
31,073,NEBRASKA,GOSPER,0296,MIXED FORAGE,OTP,HAY OATS AND PEAS,GZ,110.02,0,0,0,0,110.02,0,0,0,0,0,0,110.02,0,0,0,0,110.02
31,073,NEBRASKA,GOSPER,0772,HOME GARDEN,,,  ,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
31,073,NEBRASKA,GOSPER,0777,WILDLIFE FOOD PLOT,,,  ,3.74,0,0,0,0,3.74,0,0,0,0,0,0,3.74,0,0,0,0,3.74
31,073,NEBRASKA,GOSPER,7506,TREES- Timber,,,  ,35.26,0,0,0,0,35.26,0,0,0,0,0,0,35.26,0,0,0,0,35.26
31,075,NEBRASKA,GRANT,0102,GRASS,NAG,NATIVE,FG,0,0,0,0,1009.34,0,0,0,0,0,0,0,0,0,0,0,1009.34,0
31,075,NEBRASKA,GRANT,0102,GRASS,NAG,NATIVE,GZ,0,0,0,0,11437.14,0,0,0,0,0,0,0,0,0,0,0,11437.14,0
31,077,NEBRASKA,GREELEY,0011,WHEAT,HRW,HARD RED WINTER,GR,233.74,0,0,0,0,233.74,126.8,0,0,0,0,126.8,106.94,0,0,0,0,106.94
31,077,NEBRASKA,GREELEY,0016,OATS,SPR,SPRING,FG,102.58,0,0,0,0,102.58,0,0,0,0,0,0,102.58,0,0,0,0,102.58
31,077,NEBRASKA,GREELEY,0027,ALFALFA,,,FG,6305.72,0,0,0,0,6305.72,2682.31,0,0,0,0,2682.31,3623.41,0,0,0,0,3623.41
31,077,NEBRASKA,GREELEY,0041,CORN,POP,POPCORN,GR,159.4,0,0,0,0,159.4,159.4,0,0,0,0,159.4,0,0,0,0,0,0
31,077,NEBRASKA,GREELEY,0041,CORN,YEL,YELLOW,FG,36.65,0,0,0,0,36.65,17,0,0,0,0,17,19.65,0,0,0,0,19.65
31,077,NEBRASKA,GREELEY,0041,CORN,YEL,YELLOW,GR,57664.76,48.38,13.5,0,0,57678.26,44575.93,34.34,13.5,0,0,44589.43,13088.83,14.04,0,0,0,13088.83
31,077,NEBRASKA,GREELEY,0041,CORN,YEL,YELLOW,LS,2.3,0,0,0,0,2.3,0,0,0,0,0,0,2.3,0,0,0,0,2.3
31,077,NEBRASKA,GREELEY,0050,SORGHUM FORAGE,SWT,SWEET,FG,85.43,0,0,0,0,85.43,2.35,0,0,0,0,2.35,83.08,0,0,0,0,83.08
31,077,NEBRASKA,GREELEY,0050,SORGHUM FORAGE,SWT,SWEET,GZ,5.41,0,0,0,0,5.41,0,0,0,0,0,0,5.41,0,0,0,0,5.41
31,077,NEBRASKA,GREELEY,0050,SORGHUM FORAGE,SWT,SWEET,LS,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0.4
31,077,NEBRASKA,GREELEY,0051,SORGHUM,GRS,GRAIN,GR,260.04,0,0,0,0,260.04,0,0,0,0,0,0,260.04,0,0,0,0,260.04
31,077,NEBRASKA,GREELEY,0052,SORGHUM-  DUAL PURPOSE,,,FG,116.17,0,0,0,0,116.17,0,0,0,0,0,0,116.17,0,0,0,0,116.17
31,077,NEBRASKA,GREELEY,0080,MILLET,COM,COMMON,FG,13.83,0,0,0,0,13.83,0,0,0,0,0,0,13.83,0,0,0,0,13.83
31,077,NEBRASKA,GREELEY,0081,SOYBEANS,COM,COMMON,GR,25959.9,181.75,0,0,0,25959.9,20212.44,144.5,0,0,0,20212.44,5747.46,37.25,0,0,0,5747.46
31,077,NEBRASKA,GREELEY,0099,CRP,,,10,1782.5,0,0,0,473.7,1782.5,18.8,0,0,0,0,18.8,1763.7,0,0,0,473.7,1763.7
31,077,NEBRASKA,GREELEY,0099,CRP,,,11,27.5,0,0,0,0,27.5,0,0,0,0,0,0,27.5,0,0,0,0,27.5
31,077,NEBRASKA,GREELEY,0099,CRP,,,12,3.8,0,0,0,0,3.8,0,0,0,0,0,0,3.8,0,0,0,0,3.8
31,077,NEBRASKA,GREELEY,0099,CRP,,,2 ,982.8,0,0,0,0,982.8,0,0,0,0,0,0,982.8,0,0,0,0,982.8
31,077,NEBRASKA,GREELEY,0099,CRP,,,21,3.9,0,0,0,0.9,3.9,0,0,0,0,0,0,3.9,0,0,0,0.9,3.9
31,077,NEBRASKA,GREELEY,0099,CRP,,,22,19.6,0,0,0,0,19.6,0,0,0,0,0,0,19.6,0,0,0,0,19.6
31,077,NEBRASKA,GREELEY,0099,CRP,,,23,83.9,0,0,0,0,83.9,0,0,0,0,0,0,83.9,0,0,0,0,83.9
31,077,NEBRASKA,GREELEY,0099,CRP,,,25,119.5,0,0,0,0,119.5,0,0,0,0,0,0,119.5,0,0,0,0,119.5
31,077,NEBRASKA,GREELEY,0099,CRP,,,37,220.8,0,0,4.4,38.2,220.8,0,0,0,0,0,0,220.8,0,0,4.4,38.2,220.8
31,077,NEBRASKA,GREELEY,0099,CRP,,,5 ,2.3,0,0,0,0,2.3,0,0,0,0,0,0,2.3,0,0,0,0,2.3
31,077,NEBRASKA,GREELEY,0099,CRP,,,53,43,0,0,0,0,43,0,0,0,0,0,0,43,0,0,0,0,43
31,077,NEBRASKA,GREELEY,0099,CRP,,,70,219.4,0,0,0,0,219.4,0,0,0,0,0,0,219.4,0,0,0,0,219.4
31,077,NEBRASKA,GREELEY,0101,FALLOW,,,  ,1.32,0,0,0,577.75,1.32,0,0,0,0,33.7,0,1.32,0,0,0,544.05,1.32
31,077,NEBRASKA,GREELEY,0102,GRASS,NAG,NATIVE,FG,309.61,0,0,0,4739.56,309.61,4.5,0,0,0,111.83,4.5,305.11,0,0,0,4627.73,305.11
31,077,NEBRASKA,GREELEY,0102,GRASS,NAG,NATIVE,GZ,10186.38,0,0,43.14,103719.9,10186.38,10,0,0,0,505.42,10,10176.38,0,0,43.14,103214.48,10176.38
31,077,NEBRASKA,GREELEY,0102,GRASS,NAG,NATIVE,LS,43.69,0,0,0,261.12,43.69,0,0,0,0,13.15,0,43.69,0,0,0,247.97,43.69
31,077,NEBRASKA,GREELEY,0102,GRASS,SMO,SMOOTH BROME,FG,543.35,0,0,15.54,0,543.35,33.2,0,0,0,0,33.2,510.15,0,0,15.54,0,510.15
31,077,NEBRASKA,GREELEY,0102,GRASS,SMO,SMOOTH BROME,GZ,2413.96,0,0,169.2,0,2413.96,320,0,0,0,0,320,2093.96,0,0,169.2,0,2093.96
31,077,NEBRASKA,GREELEY,0102,GRASS,SMO,SMOOTH BROME,LS,42.42,0,0,14.26,0,42.42,0,0,0,0,0,0,42.42,0,0,14.26,0,42.42
31,077,NEBRASKA,GREELEY,0102,GRASS,SUD,SUDAN,FG,5.52,0,0,0,0,5.52,3.14,0,0,0,0,3.14,2.38,0,0,0,0,2.38
31,077,NEBRASKA,GREELEY,0102,GRASS,SUD,SUDAN,GZ,9.21,0,0,0,0,9.21,0,0,0,0,0,0,9.21,0,0,0,0,9.21
31,077,NEBRASKA,GREELEY,0105,TURN AREAS,,,  ,0,0,0,0,8.2,0,0,0,0,0,0.5,0,0,0,0,0,7.7,0
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,AGM,ALFALFA GRASS MIXTURE,FG,458.24,0,0,17.6,0,458.24,81.98,0,0,0,0,81.98,376.26,0,0,17.6,0,376.26
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,AGM,ALFALFA GRASS MIXTURE,GZ,16.55,0,0,0,0,16.55,0,0,0,0,0,0,16.55,0,0,0,0,16.55
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,ASG,ALFALFA SMALL GRAIN INTERSEEDE,FG,406.9,0,0,0,0,406.9,76.28,0,0,0,0,76.28,330.62,0,0,0,0,330.62
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,GMA,GRASS MIXBELOW 25% ALFALFA,FG,429.46,0,0,0,0,429.46,48.92,0,0,0,0,48.92,380.54,0,0,0,0,380.54
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,GMA,GRASS MIXBELOW 25% ALFALFA,GZ,16.26,0,0,0,0,16.26,0,0,0,0,0,0,16.26,0,0,0,0,16.26
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,IGS,2 OR MORE INTERSEEDED GRASS MI,FG,55.97,0,0,0,0,55.97,0,0,0,0,0,0,55.97,0,0,0,0,55.97
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,IGS,2 OR MORE INTERSEEDED GRASS MI,GZ,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0,0.7
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,IGS,2 OR MORE INTERSEEDED GRASS MI,LS,102.86,0,0,0,0,102.86,31.54,0,0,0,0,31.54,71.32,0,0,0,0,71.32
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,MSG,2 OR MORE INTERSEEDED SMALL GR,FG,225.07,0,0,0,0,225.07,47.57,0,0,0,0,47.57,177.5,0,0,0,0,177.5
31,077,NEBRASKA,GREELEY,0296,MIXED FORAGE,NSG,NATIVE GRASS INTERSEEDED,LS,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0,13.18,0
31,077,NEBRASKA,GREELEY,0772,HOME GARDEN,,,  ,3.35,0,0,0,0,3.35,3.35,0,0,0,0,3.35,0,0,0,0,0,0
31,077,NEBRASKA,GREELEY,0777,WILDLIFE FOOD PLOT,,,  ,122.54,0,0,0,0,122.54,9.77,0,0,0,0,9.77,112.77,0,0,0,0,112.77
31,077,NEBRASKA,GREELEY,2006,WETLAND RESERVE PROGRAM,,,  ,30.67,0,0,0,0,30.67,0,0,0,0,0,0,30.67,0,0,0,0,30.67
31,077,NEBRASKA,GREELEY,7506,TREES- Timber,,,  ,106.78,0,0,2.4,0,106.78,0,0,0,0,0,0,106.78,0,0,2.4,0,106.78
31,079,NEBRASKA,HALL,0011,WHEAT,HRW,HARD RED WINTER,FG,5,0,0,38.3,0,5,0,0,0,0,0,0,5,0,0,38.3,0,5
31,079,NEBRASKA,HALL,0011,WHEAT,HRW,HARD RED WINTER,GR,846.6,0,5.2,0,0,851.8,71.93,0,0,0,0,71.93,774.67,0,5.2,0,0,779.87
31,079,NEBRASKA,HALL,0016,OATS,SPR,SPRING,FG,174.25,0,0,0,0,174.25,0,0,0,0,0,0,174.25,0,0,0,0,174.25
31,079,NEBRASKA,HALL,0016,OATS,SPR,SPRING,GR,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10
31,079,NEBRASKA,HALL,0016,OATS,SPR,SPRING,GZ,10.6,0,0,0,0,10.6,0,0,0,0,0,0,10.6,0,0,0,0,10.6
31,079,NEBRASKA,HALL,0027,ALFALFA,,,FG,5166.88,0,0,0,0,5166.88,1848.44,0,0,0,0,1848.44,3318.44,0,0,0,0,3318.44
31,079,NEBRASKA,HALL,0041,CORN,POP,POPCORN,FH,448.94,0,0,0,0,448.94,396.44,0,0,0,0,396.44,52.5,0,0,0,0,52.5
31,079,NEBRASKA,HALL,0041,CORN,SWT,SWEET,FH,43.6,0,0,0,0,43.6,43.6,0,0,0,0,43.6,0,0,0,0,0,0
31,079,NEBRASKA,HALL,0041,CORN,WHE,WHITE,GR,1523.74,0,0,0,0,1523.74,1362.19,0,0,0,0,1362.19,161.55,0,0,0,0,161.55
31,079,NEBRASKA,HALL,0041,CORN,YEL,YELLOW,FG,20.62,0,0,0,0,20.62,20.62,0,0,0,0,20.62,0,0,0,0,0,0
31,079,NEBRASKA,HALL,0041,CORN,YEL,YELLOW,GR,186143.76,213.86,310.73,0,0,186454.49,173727.71,153.74,299.53,0,0,174027.24,12416.05,60.12,11.2,0,0,12427.25
31,079,NEBRASKA,HALL,0041,CORN,YEL,YELLOW,SD,10331.89,0,1663.26,0,0,11995.15,10317.69,0,1663.26,0,0,11980.95,14.2,0,0,0,0,14.2
31,079,NEBRASKA,HALL,0050,SORGHUM FORAGE,CAN,CANE,FG,22.04,0,0,0,0,22.04,19.04,0,0,0,0,19.04,3,0,0,0,0,3
31,079,NEBRASKA,HALL,0050,SORGHUM FORAGE,SUD,SUDEX,FG,185.98,0,0,0,0,185.98,185.98,0,0,0,0,185.98,0,0,0,0,0,0
31,079,NEBRASKA,HALL,0050,SORGHUM FORAGE,SUD,SUDEX,GZ,13.8,0,0,0,0,13.8,12.8,0,0,0,0,12.8,1,0,0,0,0,1
31,079,NEBRASKA,HALL,0050,SORGHUM FORAGE,SWT,SWEET,FG,20.68,0,0,0,0,20.68,0,0,0,0,0,0,20.68,0,0,0,0,20.68
31,079,NEBRASKA,HALL,0051,SORGHUM,GRS,GRAIN,GR,183.55,0,0,0,0,183.55,55,0,0,0,0,55,128.55,0,0,0,0,128.55
31,079,NEBRASKA,HALL,0053,GRAPES,CBS,CABERNET SAUVIGNON,PR,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0
